"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","should inject verbose flag into logger stub","buildLoggerVirtual","Tue Oct 14 14:01:21 UTC 2025","passed","Tue Oct 14 14:01:21 UTC 2025","","","",""
"","1","merges inlineConfig and configFile, configFile takes precedence","Zod Utils","Tue Oct 14 14:01:19 UTC 2025","passed","Tue Oct 14 14:01:19 UTC 2025","","parseAndMerge","",""
"","0","returns yellow for >2.5s and <=4s","webVitalsUtils","Tue Oct 14 14:01:00 UTC 2025","passed","Tue Oct 14 14:01:00 UTC 2025","","progressBarLcpColor","",""
"","34","BaseHead with minimal props","BaseHead component","Tue Oct 14 14:01:30 UTC 2025","passed","Tue Oct 14 14:01:30 UTC 2025","","","",""
"","3","plugin creation with default options","StudioCMS WYSIWYG Plugin","Tue Oct 14 14:01:15 UTC 2025","passed","Tue Oct 14 14:01:15 UTC 2025","","","",""
"","30","renders editor with basic content","WYSIWYG Editor Component","Tue Oct 14 14:01:29 UTC 2025","passed","Tue Oct 14 14:01:30 UTC 2025","","","",""
"","30","parses interface props with JSDoc","PropsParser","Tue Oct 14 14:01:20 UTC 2025","passed","Tue Oct 14 14:01:21 UTC 2025","","parseComponentProps","",""
"","0","should accept allowUserRegistration as false","localUsernameAndPasswordConfig","Tue Oct 14 14:01:24 UTC 2025","passed","Tue Oct 14 14:01:24 UTC 2025","","","",""
"","3","should return an AstroIntegration object with correct name","robotsTXT","Tue Oct 14 14:01:45 UTC 2025","passed","Tue Oct 14 14:01:45 UTC 2025","","","",""
"","1","should not dispatch toggle-app event when clicking inside astro-dev-toolbar","app-utils","Tue Oct 14 14:01:06 UTC 2025","passed","Tue Oct 14 14:01:06 UTC 2025","","closeOnOutsideClick","",""
"","1","should return a valid StudioCMSPlugin object","@studiocms/discord","Tue Oct 14 14:01:08 UTC 2025","passed","Tue Oct 14 14:01:08 UTC 2025","","plugin creation","",""
"","3","Renderer with props 2","Renderer component","Tue Oct 14 14:01:42 UTC 2025","passed","Tue Oct 14 14:01:42 UTC 2025","","","",""
"","0","should handle custom error types","tryCatch","Tue Oct 14 14:01:01 UTC 2025","passed","Tue Oct 14 14:01:01 UTC 2025","","error handling and types","",""
"","0","should resolve namespaced built-in modules","nodeNamespaceBuiltinsAstro","Tue Oct 14 14:01:31 UTC 2025","passed","Tue Oct 14 14:01:31 UTC 2025","","resolveBuiltIns","",""
"","0","handles empty string","Utils","Tue Oct 14 14:01:16 UTC 2025","passed","Tue Oct 14 14:01:16 UTC 2025","","firstUpperCase","",""
"","1","should create multiple API routes with the provided handlers","Api-Route Tests","Tue Oct 14 14:01:00 UTC 2025","passed","Tue Oct 14 14:01:00 UTC 2025","","createEffectAPIRoutes tests","",""
"","1","should reject invalid metadata structure","WordPress API Schema","Tue Oct 14 14:00:59 UTC 2025","passed","Tue Oct 14 14:00:59 UTC 2025","","MetaDataSchema","",""
"","0","returns correct percent for ranges","webVitalsUtils","Tue Oct 14 14:01:00 UTC 2025","passed","Tue Oct 14 14:01:00 UTC 2025","","calculateLcpScorePercent","",""
"","1","fails on invalid JSON in pageMetaData","SDKCore_Parsers","Tue Oct 14 14:01:16 UTC 2025","passed","Tue Oct 14 14:01:16 UTC 2025","","fixDiff","",""
"","0","should return a 302 response with Location header","response-helpers","Tue Oct 14 14:01:12 UTC 2025","passed","Tue Oct 14 14:01:12 UTC 2025","","createRedirectResponse","",""
"","0","should format error prefix in red","getEventPrefix","Tue Oct 14 14:01:19 UTC 2025","passed","Tue Oct 14 14:01:19 UTC 2025","","","",""
"","0","makeNonDashboardRoute returns correct route with argument","routeMap","Tue Oct 14 14:01:07 UTC 2025","passed","Tue Oct 14 14:01:07 UTC 2025","","","",""
"","0","handles extra properties gracefully","WYSIWYG Types and Schema","Tue Oct 14 14:01:07 UTC 2025","passed","Tue Oct 14 14:01:07 UTC 2025","","WYSIWYGSchema","",""
"","0","renderMarkDoc handles whitespace content","MarkDoc Render Library","Tue Oct 14 14:00:58 UTC 2025","passed","Tue Oct 14 14:00:58 UTC 2025","","","",""
"","34","catches errors thrown in the callback and returns an Error","resolver","Tue Oct 14 14:01:35 UTC 2025","passed","Tue Oct 14 14:01:35 UTC 2025","","","",""
"","0","should allow specific attributes when configured","transformHTML","Tue Oct 14 14:01:06 UTC 2025","passed","Tue Oct 14 14:01:06 UTC 2025","","sanitization with custom options","",""
"","4","Renderer with props 1","Renderer component","Tue Oct 14 14:01:43 UTC 2025","passed","Tue Oct 14 14:01:43 UTC 2025","","","",""
"","7","verifyUsernameSafe returns error for unsafe username","User Utils","Tue Oct 14 14:01:21 UTC 2025","passed","Tue Oct 14 14:01:21 UTC 2025","","","",""
"","0","should generate REST API route for given version","restRoute","Tue Oct 14 14:01:34 UTC 2025","passed","Tue Oct 14 14:01:34 UTC 2025","","","",""
"","1","shouldSkipRendering returns true for known API routes","Route logic","Tue Oct 14 14:01:48 UTC 2025","passed","Tue Oct 14 14:01:48 UTC 2025","","","",""
"","1","verifySafe returns undefined for safe password","Password Utils","Tue Oct 14 14:01:26 UTC 2025","passed","Tue Oct 14 14:01:26 UTC 2025","","","",""
"","0","should handle null/undefined error gracefully","prefixError","Tue Oct 14 14:01:24 UTC 2025","passed","Tue Oct 14 14:01:24 UTC 2025","","","",""
"","0","remapFilterSitemap returns correct locations (uncurried)","getBlogRoute","Tue Oct 14 14:01:23 UTC 2025","passed","Tue Oct 14 14:01:23 UTC 2025","","","",""
"","1","should validate StudioCMS flavor schema correctly","studiocmsMD","Tue Oct 14 14:00:55 UTC 2025","passed","Tue Oct 14 14:00:55 UTC 2025","","schema validation","",""
"","1","should validate a row field with nested fields","SettingsFieldSchema","Tue Oct 14 14:01:06 UTC 2025","passed","Tue Oct 14 14:01:06 UTC 2025","","","",""
"","1","handles database operations","WYSIWYG Store Route","Tue Oct 14 14:01:00 UTC 2025","passed","Tue Oct 14 14:01:00 UTC 2025","","","",""
"","0","generates correct fetch URL for desktop","webVitalsUtils","Tue Oct 14 14:01:00 UTC 2025","passed","Tue Oct 14 14:01:00 UTC 2025","","generateLighthouseFetchUrl","",""
"","0","should handle null values","TemplateRenderer","Tue Oct 14 14:01:21 UTC 2025","passed","Tue Oct 14 14:01:21 UTC 2025","","Data types","",""
"","1","should return true for a date within the last 24 hours","checkDate","Tue Oct 14 14:01:32 UTC 2025","passed","Tue Oct 14 14:01:32 UTC 2025","","","",""
"","0","should create DownloadPostImageConfig","WordPress API Configs","Tue Oct 14 14:00:58 UTC 2025","passed","Tue Oct 14 14:00:58 UTC 2025","","DownloadPostImageConfig","",""
"","0","should format options as a comma-separated string","formatNotificationOptions","Tue Oct 14 14:01:32 UTC 2025","passed","Tue Oct 14 14:01:32 UTC 2025","","","",""
"","1","should throw if value is negative","RouteSummaryRowSchema","Tue Oct 14 14:01:21 UTC 2025","passed","Tue Oct 14 14:01:21 UTC 2025","","","",""
"","0","should have the correct description","shared module","Tue Oct 14 14:01:18 UTC 2025","passed","Tue Oct 14 14:01:18 UTC 2025","","symbol","",""
"","11","CheckIfUnsafe.username returns true for a reserved username","CheckIfUnsafe Utils","Tue Oct 14 14:01:36 UTC 2025","passed","Tue Oct 14 14:01:36 UTC 2025","","","",""
"","1","returns VersionCacheObject with correct version and timestamp","versionReturn","Tue Oct 14 14:01:05 UTC 2025","passed","Tue Oct 14 14:01:05 UTC 2025","","","",""
"","0","decodes XML entities when EntityLevel.XML is specified","decode","Tue Oct 14 14:01:32 UTC 2025","passed","Tue Oct 14 14:01:32 UTC 2025","","","",""
"","0","should export correct StudioCMS social links","consts.ts","Tue Oct 14 14:01:07 UTC 2025","passed","Tue Oct 14 14:01:07 UTC 2025","","","",""
"","0","cacheConfig should be defined","cacheConfig and isCacheEnabled","Tue Oct 14 14:01:05 UTC 2025","passed","Tue Oct 14 14:01:05 UTC 2025","","","",""
"","0","should handle empty path string","makeAPIRoute","Tue Oct 14 14:01:34 UTC 2025","passed","Tue Oct 14 14:01:34 UTC 2025","","","",""
"","0","should have studiocms:config:setup hook","@studiocms/auth0","Tue Oct 14 14:01:07 UTC 2025","passed","Tue Oct 14 14:01:07 UTC 2025","","hook implementation","",""
"","0","should handle function that returns a promise","tryCatch","Tue Oct 14 14:01:01 UTC 2025","passed","Tue Oct 14 14:01:01 UTC 2025","","with asynchronous functions","",""
"","0","Editor validates props interface","Editor component","Tue Oct 14 14:01:06 UTC 2025","passed","Tue Oct 14 14:01:06 UTC 2025","","","",""
"","0","isDashboardRoute returns correct values","Route logic","Tue Oct 14 14:01:48 UTC 2025","passed","Tue Oct 14 14:01:48 UTC 2025","","","",""
"","2","getSluggedRoute returns correct slugged route","routeMap","Tue Oct 14 14:01:07 UTC 2025","passed","Tue Oct 14 14:01:07 UTC 2025","","","",""
"","5","Renderer with props 1","Renderer component","Tue Oct 14 14:01:42 UTC 2025","passed","Tue Oct 14 14:01:42 UTC 2025","","","",""
"","0","logs warning for type ""warn""","throwMsg","Tue Oct 14 14:01:03 UTC 2025","passed","Tue Oct 14 14:01:03 UTC 2025","","","",""
"","2","should return a function that generates correct API route","makeAPIRoute","Tue Oct 14 14:01:34 UTC 2025","passed","Tue Oct 14 14:01:34 UTC 2025","","","",""
"","0","should allow empty HTMLSchemaOptions","HTMLSchema","Tue Oct 14 14:01:27 UTC 2025","passed","Tue Oct 14 14:01:27 UTC 2025","","type inference","",""
"","4","render component with content","Virtual Components Container tests","Tue Oct 14 14:01:34 UTC 2025","passed","Tue Oct 14 14:01:34 UTC 2025","","Renderer component","",""
"","2","should handle render errors gracefully","renderMDX","Tue Oct 14 14:00:55 UTC 2025","passed","Tue Oct 14 14:00:55 UTC 2025","","","",""
"","1","should handle different image dimensions","cloudinaryImageService","Tue Oct 14 14:01:03 UTC 2025","passed","Tue Oct 14 14:01:03 UTC 2025","","successful image generation","",""
"","0","handles boolean false","SDKSchema","Tue Oct 14 14:01:16 UTC 2025","passed","Tue Oct 14 14:01:16 UTC 2025","","","",""
"","1","throws error if comp is undefined","rendererComponentFilter","Tue Oct 14 14:01:33 UTC 2025","passed","Tue Oct 14 14:01:33 UTC 2025","","","",""
"","7","should import bundled code and return module","Config Loader Utils","Tue Oct 14 14:01:01 UTC 2025","passed","Tue Oct 14 14:01:01 UTC 2025","","importBundledFile","",""
"","273","verifyPasswordStrength returns true for a strong password","Password Module","Tue Oct 14 14:01:31 UTC 2025","passed","Tue Oct 14 14:01:31 UTC 2025","","","",""
"","0","plugin exports default function","StudioCMS WYSIWYG Plugin","Tue Oct 14 14:01:15 UTC 2025","passed","Tue Oct 14 14:01:15 UTC 2025","","","",""
"","11","render component","Components Container tests","Tue Oct 14 14:01:12 UTC 2025","passed","Tue Oct 14 14:01:12 UTC 2025","FallbackCanvas component","Auth components","",""
"","2","should set the correct name and message","StudioCMS_SDK_Error","Tue Oct 14 14:01:40 UTC 2025","passed","Tue Oct 14 14:01:40 UTC 2025","","","",""
"","2","renderMarkDoc with transformConfig configuration","MarkDoc Render Library","Tue Oct 14 14:00:58 UTC 2025","passed","Tue Oct 14 14:00:58 UTC 2025","","","",""
"","0","should convert multiple hyphens to underscores","String Utilities","Tue Oct 14 14:01:01 UTC 2025","passed","Tue Oct 14 14:01:01 UTC 2025","","convertHyphensToUnderscores","",""
"","2","throws on invalid config","Zod Utils","Tue Oct 14 14:01:19 UTC 2025","passed","Tue Oct 14 14:01:19 UTC 2025","","parseConfig","",""
"","1","should allow custom status and headers","response-helpers","Tue Oct 14 14:01:12 UTC 2025","passed","Tue Oct 14 14:01:12 UTC 2025","","createJsonResponse","",""
"","0","appendSearchParamsToUrl (uncurried) appends param","Effect Utilities","Tue Oct 14 14:01:39 UTC 2025","passed","Tue Oct 14 14:01:39 UTC 2025","","","",""
"","2","should add app-toggled event listener","app-utils","Tue Oct 14 14:01:06 UTC 2025","passed","Tue Oct 14 14:01:06 UTC 2025","","closeOnOutsideClick","",""
"","5","should return a 204 response with correct headers","response-helpers","Tue Oct 14 14:01:12 UTC 2025","passed","Tue Oct 14 14:01:12 UTC 2025","","OptionsResponse","",""
"","98","verifyPasswordHash returns false for incorrect password","Password Module","Tue Oct 14 14:01:31 UTC 2025","passed","Tue Oct 14 14:01:31 UTC 2025","","","",""
"","0","renderMarkDoc handles complex content","MarkDoc Render Library","Tue Oct 14 14:00:58 UTC 2025","passed","Tue Oct 14 14:00:58 UTC 2025","","","",""
"","1","throws SyntaxError on invalid JSON","jsonParse","Tue Oct 14 14:01:40 UTC 2025","passed","Tue Oct 14 14:01:40 UTC 2025","","","",""
"","3","Editor with null content","MDX Editor component","Tue Oct 14 14:01:16 UTC 2025","passed","Tue Oct 14 14:01:16 UTC 2025","","Edge cases","",""
"","0","renders with deeply nested content","ReactWrapper.astro","Tue Oct 14 14:01:03 UTC 2025","passed","Tue Oct 14 14:01:03 UTC 2025","","","",""
"","1","validates sanitize with allowElements only","WYSIWYG Types and Schema","Tue Oct 14 14:01:07 UTC 2025","passed","Tue Oct 14 14:01:07 UTC 2025","","WYSIWYGSchema","",""
"","1","createRenderer handles different content types","WYSIWYG Partial Route","Tue Oct 14 14:01:30 UTC 2025","passed","Tue Oct 14 14:01:30 UTC 2025","","","",""
"","3","should call fn with context and return the response from runEffect","Api-Route Tests","Tue Oct 14 14:01:00 UTC 2025","passed","Tue Oct 14 14:01:00 UTC 2025","","defineAPIRoute tests (deprecated Utility)","",""
"","1","should reject invalid colorway values","StudioCMSColorway","Tue Oct 14 14:01:06 UTC 2025","passed","Tue Oct 14 14:01:06 UTC 2025","","","",""
"","1","respects verbose flag for info messages","logMessages","Tue Oct 14 14:01:14 UTC 2025","passed","Tue Oct 14 14:01:14 UTC 2025","","","",""
"","0","should allow partial blog config and fill defaults","FrontEndConfigSchema","Tue Oct 14 14:01:29 UTC 2025","passed","Tue Oct 14 14:01:29 UTC 2025","","","",""
"","1","handles empty components object","renderReact","Tue Oct 14 14:01:05 UTC 2025","passed","Tue Oct 14 14:01:05 UTC 2025","","","",""
"","0","returns the first configUrl if multiple exist","Watcher Utils","Tue Oct 14 14:01:31 UTC 2025","passed","Tue Oct 14 14:01:31 UTC 2025","","findConfig","",""
"","1","should export default function","@studiocms/auth0","Tue Oct 14 14:01:07 UTC 2025","passed","Tue Oct 14 14:01:07 UTC 2025","","plugin creation","",""
"","0","serviceName returns correct service name","Libravatar Utils","Tue Oct 14 14:01:18 UTC 2025","passed","Tue Oct 14 14:01:18 UTC 2025","","","",""
"","4","toComponentProxyError should handle undefined error gracefully","prefixError","Tue Oct 14 14:01:24 UTC 2025","passed","Tue Oct 14 14:01:24 UTC 2025","","","",""
"","3","Renderer with MDX content including JSX-like syntax","MDX Renderer component","Tue Oct 14 14:01:11 UTC 2025","passed","Tue Oct 14 14:01:11 UTC 2025","","","",""
"","4","render component","Components Container tests","Tue Oct 14 14:01:12 UTC 2025","passed","Tue Oct 14 14:01:12 UTC 2025","Favicons component","Shared components","",""
"","0","should export GhostUserDefaults","consts.ts","Tue Oct 14 14:01:07 UTC 2025","passed","Tue Oct 14 14:01:07 UTC 2025","","","",""
"","0","returns replacement character for code points above Unicode range","decode-codepoint","Tue Oct 14 14:01:32 UTC 2025","passed","Tue Oct 14 14:01:32 UTC 2025","","replaceCodePoint","",""
"","3","should default allowUserRegistration to true","localUsernameAndPasswordConfig","Tue Oct 14 14:01:24 UTC 2025","passed","Tue Oct 14 14:01:24 UTC 2025","","","",""
"","0","should create layer with makeLayer","WordPress API Configs","Tue Oct 14 14:00:58 UTC 2025","passed","Tue Oct 14 14:00:58 UTC 2025","","DownloadImageConfig","",""
"","0","should validate navigation links","FrontendNavigationLinksSchema","Tue Oct 14 14:01:06 UTC 2025","passed","Tue Oct 14 14:01:06 UTC 2025","","","",""
"","2","handles decoding errors gracefully","createComponentProxy","Tue Oct 14 14:01:14 UTC 2025","passed","Tue Oct 14 14:01:14 UTC 2025","","","",""
"","0","should configure Google as OAuth provider","@studiocms/google","Tue Oct 14 14:01:08 UTC 2025","passed","Tue Oct 14 14:01:08 UTC 2025","","OAuth provider configuration","",""
"","0","should strip trailing slash from base","pathGenerator utilities","Tue Oct 14 14:01:21 UTC 2025","passed","Tue Oct 14 14:01:21 UTC 2025","","pathWithBase","",""
"","0","should handle string with only hyphens","String Utilities","Tue Oct 14 14:01:01 UTC 2025","passed","Tue Oct 14 14:01:01 UTC 2025","","convertHyphensToUnderscores","",""
"","0","returns red for >0.25","webVitalsUtils","Tue Oct 14 14:01:00 UTC 2025","passed","Tue Oct 14 14:01:00 UTC 2025","","progressBarClsTrackColor","",""
"","0","includes all paths if includePaths is undefined","Middleware Utils","Tue Oct 14 14:01:18 UTC 2025","passed","Tue Oct 14 14:01:18 UTC 2025","","handlerFilter","",""
"","1","returns micromatch.isMatch result for array of patterns","Middleware Utils","Tue Oct 14 14:01:18 UTC 2025","passed","Tue Oct 14 14:01:18 UTC 2025","","matchFilterCheck","",""
"","0","srvHostname returns nulls for empty records","Libravatar Utils","Tue Oct 14 14:01:18 UTC 2025","passed","Tue Oct 14 14:01:18 UTC 2025","","","",""
"","2","should throw error for invalid options","studiocmsMD","Tue Oct 14 14:00:55 UTC 2025","passed","Tue Oct 14 14:00:55 UTC 2025","","plugin creation","",""
"","1","should allow custom blog config","FrontEndConfigSchema","Tue Oct 14 14:01:29 UTC 2025","passed","Tue Oct 14 14:01:29 UTC 2025","","","",""
